BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip  Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),BERDO Emissions Gross Floor Area (Sq Ft),Largest Property Type,All Property Types and GFAs,Total Site Energy Usage (kBtu),Energy Star Score,Site EUI (Energy Use Intensity kBtu/ft²),Natural Gas Usage (kBtu),Natural Gas Emissions (kgCO2e),Electricity Usage (kWh),Electricity Emissions (kgCO2e),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Hot Water Emissions (kgCO2e),District Chilled Water Usage (kBtu),District Chilled Water Emissions (kgCO2e),District Steam Usage (kBtu),District Steam Emissions (kgCO2e),Fuel Oil 1 Usage (kBtu),Fuel Oil 1 Emissions (kgCO2e),Fuel Oil 2 Usage (kBtu),Fuel Oil 2 Emissions (kgCO2e),Fuel Oil 4 Usage (kBtu),Fuel Oil 4 Emissions (kgCO2e),Fuel Oil 5 and 6 Usage (kBtu),Fuel Oil 5 and 6 Emissions (kgCO2e),Propane Usage (kBtu),Propane Emissions (kgCO2e),Diesel Usage (kBtu),Diesel Emissions (kgCO2e),Kerosene Usage (kBtu),Kerosene Emissions (kgCO2e),Water Usage Intensity (Gallons/ft²),Estimated Total GHG Emissions e(kgCO2e),Reporting Compliance Status,First Emissions Compliance Year (Projected),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Corresponding Campus ID,Notes
107812,2101588000,ELEVEN 14-1132 COMM AV,1124 COMMONWEALTH AV,Boston,2134.0,1124 Commonwealth Av,Boston,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107813,2101590000,ELEVEN 14-1132 COMM AV,1120 COMMONWEALTH AV,Boston,2134.0,1120 Commonwealth Av,Boston,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107814,2101591000,ELEVEN 14-1132 COMM AV,1118 COMMONWEALTH AV,Boston,2134.0,1118 Commonwealth Av,Boston,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107815,2201676000,EMPIRE STREET LJS LLC MASS LLC,81 EMPIRE ST,Boston,2135.0,81 Empire St,Boston,2135.0,13644.0,,13644.0,Multifamily Housing,Multifamily Housing (13644),746810.1,,54.7,538313.0,28589.803,61107.0,11888.978,,,,,,,,,,,,,,,,,,,,,,41.98,40478.781,in compliance,2030.0,Unsure,No,No,No,No,No,,
107817,301388000,FINSTHWAIT WILLIAM P,169 ENDICOTT ST,Boston,2113.0,169 Endicott St,Boston,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107818,501874000,FORTY 1 IRVING STREET LLC MASS LLC,64 Myrtle ST,Boston,2114.0,64 Myrtle St,Boston,2114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107819,303238000,FORTY6 LEWIS ST CO-OP CORP,50 LEWIS ST,Boston,2113.0,50 Lewis St,Boston,2113.0,11155.0,,11155.0,Multifamily Housing,Multifamily Housing (11155),545449.6,,48.9,428691.0,22767.779,34220.0,6657.843,,,,,,,,,,,,,,,,,,,,,,28.58,29425.622,in compliance,2030.0,Yes,No,No,No,No,No,,
107820,300095000,FREEDMAN LILLIAN Z TS,37 Joy ST,Boston,2114.0,37 Joy St,Boston,2114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107821,902452000,GBM PORTFOLIO OWNER LLC,9 RUGGLES ST,Boston,2119.0,9 Ruggles St,Boston,2119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107822,1801337002,GBM PORTFOLIO OWNER LLC,720 RIVER ST,Boston,2136.0,720 River St,Boston,2136.0,15600.0,,15600.0,Multifamily Housing,Multifamily Housing (15600),1353672.7,,86.8,1172400.0,62266.164,53128.0,10336.584,,,,,,,,,,,,,,,,,,,,,,42.14,72602.748,in compliance,2030.0,Unsure,No,No,No,No,No,,
107823,2101118000,GORDON 76 FARLOW LLC MASS LLC,76 GORDON ST,Boston,2134.0,76 Gordon St,Boston,2134.0,11325.0,,11325.0,Multifamily Housing,Multifamily Housing (11325),947596.3,,83.7,154505.0,8205.761,30457.0,5925.714,,,,,,,,,,689172.0,51143.454,,,,,,,,,,,27.84,65274.929,in compliance,2030.0,No,No,No,No,No,No,,
107824,2102647000,GREENLINE LJS LLC MASS LLC,1681 COMMONWEALTH AV,Boston,2135.0,1681 Commonwealth Av,Boston,2135.0,13968.0,,13968.0,Multifamily Housing,Multifamily Housing (13968),783537.7,,56.1,669768.0,35571.378,33344.0,6487.409,,,,,,,,,,,,,,,,,,,,,,4770.3,42058.787,in compliance,2030.0,Unsure,No,No,No,No,No,,
107825,2100560000,HAMILTON RLTY LP,19 BRIGHTON AV,Boston,2134.0,19 Brighton Av,Boston,2134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107828,1400482001,HOPE BAY,109 BRUNSWICK ST,Boston,2121.0,109 Brunswick St,Boston,2121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
107830,502265000,JAS REALTY ASSOCIATES LLC MASS LLC,85 Phillips ST,Boston,2114.0,85 Phillips St,Boston,2114.0,9520.0,,9520.0,Multifamily Housing,Multifamily Housing (9520),1150485.7,,120.8,1048896.8,55706.909,29774.0,5792.829,,,,,,,,,,,,,,,,,,,,,,35.24,61499.738,in compliance,2030.0,No,No,No,No,No,No,,
107831,2101783000,JORDAN REALTY ADVISORS LLC,329 SUMMIT AV,Boston,2135.0,329 Summit Av,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107832,302048160,MARKS PAUL D TS,448 HANOVER ST,Boston,2109.0,448 Hanover St,Boston,2109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107833,2102637000,MCDEVITT JOHN,75 NOTTINGHILL RD,Boston,2135.0,75 Nottinghill Rd,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107834,900837000,MENTAL HEALTH PROG- INC VIII,528 MASSACHUSETTS AV,Boston,2118.0,528 Massachusetts Av,Boston,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107835,1602840000,MPLW LLC,18 MSGR P J LYDON WY,Boston,2124.0,18 Msgr P J Lydon Wy,Boston,2124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107836,2011742000,MZ PROPERTY LAND TR LLC TS,15 STIMSON ST,Boston,2132.0,15 Stimson St,Boston,2132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107837,400924000,NINETEEN GARRISON ST CORP,19 Garrison ST,Boston,2116.0,19 Garrison St,Boston,2116.0,8011.0,,8011.0,Hotel,Hotel (8011),614249.6,,76.7,504100.0,26772.751,32283.0,6280.98,,,,,,,,,,,,,,,,,,,,,,61.08,33053.731,in compliance,2030.0,No,No,No,No,No,No,,
107838,801720000,NORTHAMPTON SQ CONDO ASSOC,35 Northampton ST,Boston,2118.0,35 Northampton St,Boston,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
107839,1703311000,ONE 079 WASHINGTON ST LLC MASS LLC,1079 WASHINGTON ST,Boston,2124.0,1079 Washington St,Boston,2124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107841,1101654000,PARK GARDENS ASSOCS 1982,24 WALNUT PK,Boston,2119.0,24 Walnut Pk,Boston,2119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107843,302349000,RICVAN TRUST,34 PRINCE ST,Boston,2113.0,34 Prince St,Boston,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107844,503749000,RREF II KENMORE LESSOR IV LLC,642 BEACON ST,Boston,2215.0,642 Beacon St,Boston,2215.0,58275.0,,58275.0,Office,Office (58275),2087344.2,82.0,35.8,397500.0,21111.225,495265.0,96358.758,,,,,,,,,,,,,,,,,,,,,,3.91,117469.983,in compliance,2025.0,No,No,No,No,No,No,,
107845,2204200000,SANIEOFF SIEON TS,445 Washington ST,Boston,2135.0,445 Washington St,Boston,2135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107846,602680200,MASSACHUSETTS  PORT AUTHORITY,225 NORTHERN AV,Boston,2127.0,225 Northern Av,Boston,2127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,state,2025.0,,,,,,,,
107847,302343002,SIXTY PRINCE ST REALTY LLC,60 PRINCE ST,Boston,2113.0,60 Prince St,Boston,2113.0,10584.0,,10584.0,Multifamily Housing,Multifamily Housing (10584),546112.4,,51.6,408056.0,21671.854,40462.0,7872.287,,,,,,,,,,,,,,,,,,,,,,35.56,29544.141,in compliance,2030.0,No,No,No,No,No,No,,
107848,603283010,SOUTH BOSTON COLLECTION I LLC,1 SCHREPEL PL,Boston,2127.0,1 Schrepel Pl,Boston,2127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107849,2101781000,SUMMIT AVENUE REALTY TRUST,321 SUMMIT AV,Boston,2135.0,321 Summit Av,Boston,2135.0,14360.0,,14360.0,Multifamily Housing,Multifamily Housing (14360),1453301.7,,101.2,1266000.0,67237.26,54895.0,10680.371,,,,,,,,,,,,,,,,,,,,,,45.44,77917.631,in compliance,2030.0,Unsure,No,No,No,No,No,C10080,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
107850,2101782000,SUMMIT AVENUE REALTY TRUST,325 SUMMIT AV,Boston,2135.0,325 Summit Av,Boston,2135.0,17232.0,,17232.0,Multifamily Housing,Multifamily Housing (17232),931723.3,,54.1,732500.0,38903.075,58389.0,11360.164,,,,,,,,,,,,,,,,,,,,,,24.56,50263.239,in compliance,2030.0,Unsure,No,No,No,No,No,C10080,"This building is reported as part of a campus in Energy Star Portfolio Manager, so this row may not reflect the full building’s energy and water use. See the Campus ID at the bottom of the spreadsheet for total campus usage."
107851,1001379000,THIRTY-SIX S HUNTINGTON,34 S HUNTINGTON AV,Boston,2116.0,34 S Huntington Av,Boston,2116.0,6025.0,,6025.0,Multifamily Housing,Multifamily Housing (6025),589399.3,,97.8,375600.0,19948.116,62661.0,12191.324,,,,,,,,,,,,,,,,,,,,,,63.02,32139.44,in compliance,2030.0,Unsure,No,No,No,No,No,,
107852,503112000,THREE 02 NEWBURY LLC,302 NEWBURY ST,Boston,2115.0,302 Newbury St,Boston,2115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107853,1403541000,TRINITY LUCERNE LP MASS LP,120 LUCERNE ST,Boston,2124.0,120 Lucerne St,Boston,2124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
107854,303227000,TWENTY ONE MOON ST CO-OP,23 MOON ST,Boston,2113.0,23 Moon St,Boston,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107855,302470000,TWENTY4 STILLMAN STREET LLC MASS LLC,24 STILLMAN ST,Boston,2113.0,24 Stillman St,Boston,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107856,502702000,TWO 11 BEACON ST LP MASS LP,211 BEACON ST,Boston,2116.0,211 Beacon St,Boston,2116.0,8388.0,,8388.0,Multifamily Housing,Multifamily Housing (8388),212208.2,,25.3,16315.0,866.49,57413.0,11170.273,,,,,,,,,,,,,,,,,,,,,,31.51,12036.763,in compliance,2030.0,Unsure,No,No,No,No,No,,
107857,500079000,VENTOURIS EMILIOS TS,90 Warrenton ST,Boston,2116.0,90 Warrenton St,Boston,2116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107858,2001413000,VILLAGE REALTY LLC MASS LLC,260 BELGRADE AV,Boston,2131.0,260 Belgrade Av,Boston,2131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107860,500829000,WARREN AFFORDABLE HOUSING LLC,25 WARREN AV,Boston,2116.0,25 Warren Av,Boston,2116.0,14120.0,,14120.0,Multifamily Housing,Multifamily Housing (14120),,,,,,21427.9,4169.012,,,,,,,,,,,,,,,,,,,,,,5.59,4169.012,pending revisions,2030.0,Unsure,No,No,No,No,No,,
107861,402245030,THREE-16 HUNTINGTON AVENUE,316 HUNTINGTON AV,Boston,2115.0,316 Huntington Av,Boston,2115.0,100961.0,,100961.0,Fitness Center/Health Club/Gym,"Swimming Pool (0),Fitness Center/Health Club/Gym (100961)",11793850.7,,116.8,7380839.0,391996.359,1293379.7,251639.954,,,,,,,,,,,,,,,,,,,,,,77.4,643636.313,in compliance,2025.0,No,No,No,Yes,No,No,,
107862,500478004,BOSTON HOUSING AUTHORITY,450 Tremont St,Boston,2116.0,450 Tremont St,Boston,2116.0,37296.0,,37296.0,Multifamily Housing,Multifamily Housing (37296),2990803.6,30.0,80.2,2155000.1,114452.055,244960.0,47659.418,,,,,,,,,,,,,,,,,,,,,,65.37,162111.473,in compliance,2025.0,Unsure,No,No,No,No,No,,
107863,203826000,BOSTON HOUSING AUTHORITY,5-9 Lawrence St / 26 Union St,Boston,2129.0,26 Union St,Boston,2129.0,9400.0,,9400.0,Multifamily Housing,Multifamily Housing (9400),432488.8,,46.0,203100.0,10786.641,67230.0,13080.269,,,,,,,,,,,,,,,,,,,,,,60.2,23866.91,in compliance,2025.0,Unsure,No,No,No,No,No,,
107864,203861000,BOSTON HOUSING AUTHORITY,110-114 Rutherford Ave,Boston,2129.0,110 Rutherford Av,Boston,2129.0,7400.0,,7400.0,Multifamily Housing,Multifamily Housing (7400),359476.8,,48.6,160100.0,8502.911,58434.0,11368.919,,,,,,,,,,,,,,,,,,,,,,48.89,19871.83,in compliance,2025.0,Unsure,No,No,No,No,No,,
107865,203914000,BOSTON HOUSING AUTHORITY,43-47 Washington St,Boston,2129.0,52 Washington St,Boston,2129.0,6400.0,,6400.0,Multifamily Housing,Multifamily Housing (6400),287056.4,,44.9,138300.0,7345.113,43598.0,8482.427,,,,,,,,,,,,,,,,,,,,,,22.31,15827.54,in compliance,2025.0,Unsure,No,No,No,No,No,,
107866,201080000,BOSTON HOUSING AUTHORITY,384-390 Main St,Boston,2129.0,385 Main St,Boston,2129.0,6400.0,,6400.0,Multifamily Housing,Multifamily Housing (6400),315918.5,,49.4,138300.0,7345.113,52057.0,10128.21,,,,,,,,,,,,,,,,,,,,,,31.56,17473.323,in compliance,2025.0,Unsure,No,No,No,No,No,,
107867,202525000,BOSTON HOUSING AUTHORITY,21-25 Lyndeboro St,Boston,2129.0,19 Lyndeboro St,Boston,2129.0,6400.0,,6400.0,Multifamily Housing,Multifamily Housing (6400),320869.3,,50.1,138300.0,7345.113,53508.0,10410.516,,,,,,,,,,,,,,,,,,,,,,36.68,17755.629,in compliance,2025.0,Unsure,No,No,No,No,No,,
107868,201055000,BOSTON HOUSING AUTHORITY,4-10 Mead St,Boston,2129.0,10 Mead St,Boston,2129.0,6600.0,,6600.0,Multifamily Housing,Multifamily Housing (6600),309750.2,,46.9,142900.0,7589.419,48901.0,9514.179,,,,,,,,,,,,,,,,,,,,,,27.85,17103.598,in compliance,2025.0,Unsure,No,No,No,No,No,,
107869,203914000,BOSTON HOUSING AUTHORITY,54-66 Washington St,Boston,2129.0,52 Washington St,Boston,2129.0,11200.0,,11200.0,Multifamily Housing,Multifamily Housing (11200),544826.0,,48.6,242400.0,12873.864,88636.0,17245.02,,,,,,,,,,,,,,,,,,,,,,52.2,30118.884,in compliance,2025.0,Unsure,No,No,No,No,No,,
107870,201080000,BOSTON HOUSING AUTHORITY,385-391 Main St,Boston,2129.0,385 Main St,Boston,2129.0,6600.0,,6600.0,Multifamily Housing,Multifamily Housing (6600),370436.1,,56.1,142900.0,7589.419,66687.0,12974.623,,,,,,,,,,,,,,,,,,,,,,55.48,20564.042,in compliance,2025.0,Unsure,No,No,No,No,No,,
107871,201080000,BOSTON HOUSING AUTHORITY,375-381 Main St,Boston,2129.0,385 Main St,Boston,2129.0,5600.0,,5600.0,Multifamily Housing,Multifamily Housing (5600),208019.7,,37.1,121000.0,6426.31,25504.0,4962.058,,,,,,,,,,,,,,,,,,,,,,15.52,11388.368,in compliance,2025.0,Unsure,No,No,No,No,No,,
107872,801031000,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,202 Southampton St,Boston,2118.0,14  28 Moore St,Boston,2118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107875,200151000,CITY OF BOSTON,Management Bldg,Boston,2129.0,Monument St,Boston,2129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
107876,200151000,CITY OF BOSTON,Storage Structure,Boston,2129.0,Monument St,Boston,2129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
107877,2101831400,BOSTON HOUSING AUTHORITY,801-843 Jette Ct,Boston,2135.0,21 Jette Ct,Boston,2135.0,42222.0,,42222.0,Multifamily Housing,Multifamily Housing (42222),3651284.3,,86.5,2645999.9,140529.055,294632.0,57323.602,,,,,,,,,,,,,,,,,,,,,,54.78,197852.657,in compliance,2025.0,Unsure,No,No,No,No,No,,
107878,2101831300,BOSTON HOUSING AUTHORITY,901-934 Jette Ct,Boston,2135.0,9 Jette Ct,Boston,2135.0,51435.0,,51435.0,Multifamily Housing,Multifamily Housing (51435),4175971.8,,81.2,3126700.0,166059.037,307524.0,59831.869,,,,,,,,,,,,,,,,,,,,,,54.78,225890.906,in compliance,2025.0,Unsure,No,No,No,No,No,,
107879,2101831200,BOSTON HOUSING AUTHORITY,1001-1014 Fidelis Way,Boston,2135.0,5 Fidelis Wy,Boston,2135.0,26241.0,,26241.0,Multifamily Housing,Multifamily Housing (26241),1904242.6,,72.6,1407800.0,74768.258,145499.0,28308.285,,,,,,,,,,,,,,,,,,,,,,54.78,103076.543,in compliance,2025.0,Unsure,No,No,No,No,No,,
107880,2101831100,BOSTON HOUSING AUTH,1101-1114 Fidelis Way,Boston,2135.0,1 Fidelis Wy,Boston,2135.0,26241.0,,26241.0,Multifamily Housing,Multifamily Housing (26241),2014786.4,,76.8,1570799.9,83425.183,130125.0,25317.12,,,,,,,,,,,,,,,,,,,,,,54.78,108742.303,in compliance,2025.0,Unsure,No,No,No,No,No,,
107881,2101851000,BOSTON HOUSING AUTHORITY,1201-1224 Jette Ct,Boston,2135.0,24 Middlemas Ct,Boston,2135.0,36654.0,,36654.0,Multifamily Housing,Multifamily Housing (36654),3248849.8,,88.6,2401500.0,127543.665,248344.0,48317.809,,,,,,,,,,,,,,,,,,,,,,54.78,175861.474,in compliance,2025.0,Unsure,No,No,No,No,No,,
107882,2101851100,BOSTON HOUSING AUTHORITY,1301-1317 Jette Ct,Boston,2135.0,30 Middlemas Ct,Boston,2135.0,26553.0,,26553.0,Multifamily Housing,Multifamily Housing (26553),2541740.0,,95.7,1955200.2,103840.683,171905.0,33445.837,,,,,,,,,,,,,,,,,,,,,,54.78,137286.52,in compliance,2025.0,Unsure,No,No,No,No,No,,
107883,2101831600,BOSTON HOUSING AUTHORITY,Management Building - Bldg #6,Boston,2135.0,33 Jette Ct,Boston,2135.0,7000.0,,7000.0,Office,Office (7000),389940.7,67.0,55.7,186200.0,9889.082,59713.0,11617.761,,,,,,,,,,,,,,,,,,,,,,54.78,21506.843,in compliance,2025.0,Unsure,No,No,No,No,No,,
107884,2101831600,BOSTON HOUSING AUTHORITY,Day Care Center,Boston,2135.0,33 Jette Ct,Boston,2135.0,3200.0,,3200.0,Pre-school/Daycare,Pre-school/Daycare (3200),743215.7,,232.3,151800.0,8062.098,173334.0,33723.863,,,,,,,,,,,,,,,,,,,,,,54.79,41785.961,in compliance,2025.0,Unsure,No,No,No,No,No,,
107885,2101847000,BOSTON HOUSING AUTHORITY,Community Bldg,Boston,2135.0,12 Fidelis Wy,Boston,2135.0,3200.0,,3200.0,Office,Office (3200),178437.4,66.0,55.8,85300.0,4530.283,27297.0,5310.904,,,,,,,,,,,,,,,,,,,,,,54.79,9841.187,in compliance,2025.0,Unsure,No,No,No,No,No,,
107886,1402862000,CITY OF BOSTON,Boiler Plant,Boston,2124.0,180 Stratton St,Boston,2124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
107892,202525000,BOSTON HOUSING AUTHORITY,Community Bldg,Boston,2129.0,19 Lyndeboro St,Boston,2129.0,525.0,,525.0,Social/Meeting Hall,Social/Meeting Hall (525),40139.3,,76.5,11400.0,605.454,8423.0,1638.779,,,,,,,,,,,,,,,,,,,,,,33.16,2244.233,in compliance,2025.0,Unsure,No,No,No,No,No,,
107900,1811091000,BOSTON HOUSING AUTHORITY,61-63 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,7000.0,,7000.0,Multifamily Housing,Multifamily Housing (7000),363690.7,,52.0,272000.0,14445.92,26873.0,5228.411,,,,,,,,,,,,,,,,,,,,,,39.75,19674.331,in compliance,2025.0,Unsure,No,No,No,No,No,,
107901,1811091000,BOSTON HOUSING AUTHORITY,65-69 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,10000.0,,10000.0,Multifamily Housing,Multifamily Housing (10000),595686.7,,59.6,464700.0,24680.217,38390.0,7469.158,,,,,,,,,,,,,,,,,,,,,,39.75,32149.375,in compliance,2025.0,Unsure,No,No,No,No,No,,
107902,1811091000,BOSTON HOUSING AUTHORITY,71-75 Summer St,Boston,2136.0,Gordon Av,Boston,2136.0,10000.0,,10000.0,Multifamily Housing,Multifamily Housing (10000),476586.7,,47.7,345600.0,18354.816,38390.0,7469.158,,,,,,,,,,,,,,,,,,,,,,39.75,25823.974,in compliance,2025.0,Unsure,No,No,No,No,No,,
107905,801066040,COMMONWEALTH OF MASS,Albany ST,Boston,2119.0,Albany St,Boston,2119.0,27750.0,,27750.0,Laboratory,Laboratory (27750),5302428.0,,191.1,2078626.0,110395.827,944842.3,183828.518,,,,,,,,,,,,,,,,,,,,,,,294224.345,state,2030.0,,,,,,,,
107908,1100029000,BOARD OF REGENTS OF,Cedar ST,Boston,2119.0,Cedar St,Boston,2119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2025.0,,,,,,,,
107913,902980050,COMMONWEALTH OF MASS,TREMONT ST,Boston,2120.0,Tremont St,Boston,2120.0,130030.0,,130030.0,Race Track,Race Track (130030),8008958.4,,61.6,5314080.4,282230.81,789823.6,153668.08,,,,,,,,,,,,,,,,,,,,,,,435898.89,state,2025.0,,,,,,,,
107916,306180010,100 SHAWMUT AVENUE CONDOMINIUM TRUST,100 Shawmut,Boston,2110.0,100 Shawmut Av,Boston,2110.0,162639.0,44730.0,207369.0,Multifamily Housing,"Multifamily Housing (162639),Parking (44730)",6593381.3,95.0,40.5,2910100.2,154555.422,1079507.9,210029.057,,,,,,,,,,,,,,,,,,,,,,21.6,364584.479,in compliance,2025.0,Unsure,No,No,No,No,No,,
107917,1100260000,COMM OF MASS M D C,120 Martin Luther King Jr. Boulevard,Boston,2119.0,120 Martin Luther King Jr Blvd,Boston,2119.0,35900.0,,35900.0,Other - Recreation,Other - Recreation (35900),1855335.5,,51.7,,,543767.7,105795.444,,,,,,,,,,,,,,,,,,,,,,,105795.444,state,2025.0,,,,,,,,
107918,1405200000,COMMWLTH OF MASSACHUSETTS,430 Canterbury Street,Boston,2131.0,430 Canterbury St,Boston,2131.0,45460.0,,45460.0,Prison/Incarceration,Prison/Incarceration (45460),5837884.4,,128.4,3259408.5,173107.185,755708.1,147030.568,,,,,,,,,,,,,,,,,,,,,,,320137.753,state,2030.0,,,,,,,,
107919,1201180000,CITY OF BOSTON,85 Warren Street,Boston,2119.0,135 Dudley St,Boston,2119.0,70658.0,,70658.0,Courthouse,Courthouse (70658),,,,2636117.6,140004.206,811595.8,157904.079,,,,,,,,,,,,,,,,,,,,,,,297908.285,state,2030.0,,,,,,,,
107920,105699000,CITY OF BOSTON,37 Meridian Street,Boston,2128.0,25 Meridian St,Boston,2128.0,21497.0,,21497.0,Courthouse,Courthouse (21497),683193.8,82.0,31.8,,,200232.6,38957.255,,,,,,,,,,,,,,,,,,,,,,,38957.255,state,2030.0,,,,,,,,
107921,2205471000,CITY OF BOSTON,52 Academy Hill Road,Boston,2135.0,Chestnut Hill Av,Boston,2135.0,30964.0,,30964.0,Courthouse,Courthouse (30964),3664102.6,54.0,118.3,1711406.2,90892.783,239501.1,46597.334,,,,,,,,,,,,,,,,,,,,,,,137490.117,state,2030.0,,,,,,,,
107922,302722000,CITY OF BOSTON,1 Pemberton Sq,Boston,2114.0,1 Pemberton Sq,Boston,2114.0,340492.0,,340492.0,Courthouse,Courthouse (340492),24394425.2,76.0,71.6,13499983.7,716984.134,3192978.2,621225.839,,,,,,,,,,,,,,,,,,,,,,,1338209.973,state,2025.0,,,,,,,,
107923,700538020,OLD COLONY PHASE THREE B CONDOMINIUM ASSOCIATION,271 E 8th St,Boston,2127.0,271 E Eighth St,Boston,2127.0,146400.0,,146400.0,Multifamily Housing,Multifamily Housing (146400),5196046.1,94.0,35.5,2817022.2,149612.049,697252.0,135657.349,,,,,,,,,,,,,,,,,,,,,,35.73,285269.398,in compliance,2025.0,No,No,No,Yes,No,No,,
107924,300660024,MASS GENERAL HOSPITAL,165 Cambridge St,Boston,2114.0,161 209 Cambridge St,Boston,2114.0,159902.0,326139.0,486041.0,Parking,"Medical Office (99427),Supermarket/Grocery Store (38735),Bank Branch (3796),Laboratory (17944),Parking (326139)",37455232.2,,234.2,,,6193452.0,1204998.021,,,,,,16323173.9,964699.577,,,,,,,,,,,,,,,66.08,2169697.598,in compliance,2025.0,No,No,No,Yes,No,No,,
107934,101666020,CV 230-240 MCCLELLAN LLC,240 William F McClellan Hwy,Boston,2128.0,240 Wm F Mcclellan Hw,Boston,2128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not submitted,2030.0,,,,,,,,
107937,1000017010,LONGWOOD APARTMENTS LLC,95 Saint Alphonsus St,Boston,2120.0,95 St Alphonsus St,Boston,2120.0,127607.0,31402.0,159009.0,Multifamily Housing,"Multifamily Housing (127607),Parking (31402)",3382797.0,,26.5,968906.0,51458.598,707471.0,137645.558,,,,,,,,,,,,,,,,,,,,,,21.32,189104.156,in compliance,2025.0,No,No,No,No,No,No,,
